autistic,prolific_pid,expression,unique_property,occlusion,set_a_dist_feature,set_a,set_b
Yes (self-identified),6113d05ff415bab1824688e3,small squares,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),6113d05ff415bab1824688e3,big circles,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),6113d05ff415bab1824688e3,triangles,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),6113d05ff415bab1824688e3,small triangles,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),6113d05ff415bab1824688e3,big circles,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),6113d05ff415bab1824688e3,big stars,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),6113d05ff415bab1824688e3,squares,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),6113d05ff415bab1824688e3,large squares,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),6113d05ff415bab1824688e3,small squares,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),6113d05ff415bab1824688e3,small pentagons,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),6113d05ff415bab1824688e3,circles,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),6113d05ff415bab1824688e3,black stars,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),6113d05ff415bab1824688e3,big stars,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),6113d05ff415bab1824688e3,small stars,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),6113d05ff415bab1824688e3,stars,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),6113d05ff415bab1824688e3,big triangles,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),6113d05ff415bab1824688e3,small pentagons,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),6113d05ff415bab1824688e3,black triangles,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),6113d05ff415bab1824688e3,circles,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),6113d05ff415bab1824688e3,black circles,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),6113d05ff415bab1824688e3,big triangles,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),6113d05ff415bab1824688e3,blue squares,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (clinically diagnosed),615198887687bbc8cada1591,pentagons,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (clinically diagnosed),615198887687bbc8cada1591,big pentagons,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (clinically diagnosed),615198887687bbc8cada1591,small squares,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (clinically diagnosed),615198887687bbc8cada1591,big circles,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (clinically diagnosed),615198887687bbc8cada1591,triangles,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (clinically diagnosed),615198887687bbc8cada1591,small triangles,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (clinically diagnosed),615198887687bbc8cada1591,"circles, triangle",circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (clinically diagnosed),615198887687bbc8cada1591,big blue stars,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (clinically diagnosed),615198887687bbc8cada1591,squares,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (clinically diagnosed),615198887687bbc8cada1591,big squares,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (clinically diagnosed),615198887687bbc8cada1591,"two squares, green pentagon",square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (clinically diagnosed),615198887687bbc8cada1591,small black pentagons,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (clinically diagnosed),615198887687bbc8cada1591,circles,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (clinically diagnosed),615198887687bbc8cada1591,black stars,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (clinically diagnosed),615198887687bbc8cada1591,pink stars,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (clinically diagnosed),615198887687bbc8cada1591,"small stars, square",small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (clinically diagnosed),615198887687bbc8cada1591,stars,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (clinically diagnosed),615198887687bbc8cada1591,big triangles,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (clinically diagnosed),615198887687bbc8cada1591,small green pentagons,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (clinically diagnosed),615198887687bbc8cada1591,"black triangles, star",black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (clinically diagnosed),615198887687bbc8cada1591,"two circles, pentagon",circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (clinically diagnosed),615198887687bbc8cada1591,black circles,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (clinically diagnosed),615198887687bbc8cada1591,"two triangles, circle",triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (clinically diagnosed),615198887687bbc8cada1591,blue squares,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,pentagons,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,larger pentagons,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,tiny green squares,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,"large circles, star",big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,triangles,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,green triangles,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,two pink circles,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,large blue stars,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,Squares,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,Large squares,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,tiny black squares,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,tiny black pentagons,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,tiny circles,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,black stars,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,Two large stars,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,tiny green stars,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,stars,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,tall triangles,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,tiny green pentagons,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,large black triangles,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,circles,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,black circles,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,two large triangles,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),62ff3d3ee03b44e79bb2d479,tiny blue squares,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),63065abd3531d20d3257efdd,pentagons,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),63065abd3531d20d3257efdd,2 big pentagons ,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),63065abd3531d20d3257efdd,"2 green squares, 1 pink star",square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),63065abd3531d20d3257efdd,"2 big pink circles, 1 small black star",big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),63065abd3531d20d3257efdd,2 triangles,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),63065abd3531d20d3257efdd,green triangles,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),63065abd3531d20d3257efdd,"2 big pink circles, 1 small blue triangle",circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),63065abd3531d20d3257efdd,"2 blue stars, 1 pentagon","big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),63065abd3531d20d3257efdd,2 big squares,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),63065abd3531d20d3257efdd,green triangles,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),63065abd3531d20d3257efdd,"2 squares, 1 pentagon",square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),63065abd3531d20d3257efdd,"2 small black pentagons, 1 big pink circle","small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),63065abd3531d20d3257efdd,circles,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),63065abd3531d20d3257efdd,black stars,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),63065abd3531d20d3257efdd,"big pink stars, 1 small green triangle",star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),63065abd3531d20d3257efdd,"2 small green stars, 1 big pink square",small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),63065abd3531d20d3257efdd,stars,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),63065abd3531d20d3257efdd,large triangles,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),63065abd3531d20d3257efdd,"2 green pentagons, 1 black square",pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),63065abd3531d20d3257efdd,"2 big black triangles, 1 small blue star",black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),63065abd3531d20d3257efdd,circles,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),63065abd3531d20d3257efdd,"1 big green triangle, 2 small black circles",black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),63065abd3531d20d3257efdd,"2 big blue triangles, small black circle",triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),63065abd3531d20d3257efdd,"2 small blue squares, big green triangle",blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),6346a1e77cf1b1558d2a8c2c,pentagons,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),6346a1e77cf1b1558d2a8c2c,largest pentagons,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),6346a1e77cf1b1558d2a8c2c,squares,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),6346a1e77cf1b1558d2a8c2c,largest circles,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),6346a1e77cf1b1558d2a8c2c,triangles,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),6346a1e77cf1b1558d2a8c2c,greens,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),6346a1e77cf1b1558d2a8c2c,most circles,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),6346a1e77cf1b1558d2a8c2c,blue,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),6346a1e77cf1b1558d2a8c2c,squares,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),6346a1e77cf1b1558d2a8c2c,green square,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),6346a1e77cf1b1558d2a8c2c,squares,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),6346a1e77cf1b1558d2a8c2c,black pentagons,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
